"35","1545 Peachtree St. NE, ATLANTA, GA, 30309","Tie"
"71","592 N. Angier Ave. NE, ATLANTA, GA, 30308","Tie"
"120","100 Ivan Allen Jr. Blvd., ATLANTA, GA, 30313","No_Match"
"72","4484 Peachtree Rd. NE, ATLANTA, GA, 30319","Match","Exact","4484 PEACHTREE RD NE, ATLANTA, GA, 30319","-84.33247,33.871437","23357862","L"
"73","690 Miami Circle NE, ATLANTA, GA, 30324","Match","Exact","690 MIAMI CIR NE, ATLANTA, GA, 30324","-84.3648,33.829025","618357305","L"
"74","1411 N. Morningside Dr. NE, ATLANTA, GA, 30306","Match","Exact","1411 N MORNINGSIDE DR NE, ATLANTA, GA, 30306","-84.35706,33.793034","17356379","R"
"75","113 Clairemont Ave., DECATUR, GA, ","Match","Exact","113 CLAIREMONT AVE, DECATUR, GA, 30030","-84.29653,33.776012","23367094","R"
"76","569 Ezzard St., ATLANTA, GA, 30312","Match","Non_Exact","569 EZZARD ST SE, ATLANTA, GA, 30312","-84.368286,33.753475","17357467","R"
"134","1788 Ponce de Leon Ave., ATLANTA, GA, 30307","Match","Non_Exact","1788 PONCE DE LEON AVE NE, ATLANTA, GA, 30307","-84.33017,33.773552","23365078","L"
"135","10 Peachtree Center Ave., ATLANTA, GA, 30303","Match","Non_Exact","10 PEACHTREE CENTER AVE NE, ATLANTA, GA, 30303","-84.38653,33.754406","17406943","R"
"132","2 Galleria Pkwy., ATLANTA, GA, 30339","Match","Exact","2 GALLERIA PKWY, ATLANTA, GA, 30339","-84.465294,33.88287","17226423","L"
"59","5343 Roberts Dr., DUNWOODY, GA, 30338","Match","Exact","5343 ROBERTS DR, DUNWOODY, GA, 30338","-84.3359,33.956806","642649074","L"
"133","1374 West Peachtree St. NW, ATLANTA, GA, 30309","Match","Exact","1374 W PEACHTREE ST NW, ATLANTA, GA, 30309","-84.38777,33.79226","17335817","L"
"58","1 Philips Dr., ATLANTA, GA, 30303","No_Match"
"138","602 North Highland Ave., ATLANTA, GA, 30307","Match","Non_Exact","602 N HIGHLAND AVE NE, ATLANTA, GA, 30307","-84.35252,33.770752","17357109","L"
"57","1600 Peachtree St. NW, ATLANTA, GA, 30309","No_Match"
"139","175 Laredo Dr., DECATUR, GA, 30030","Match","Exact","175 LAREDO DR, DECATUR, GA, 30030","-84.26843,33.779984","23405146","R"
"56","1060 Delta Blvd., ATLANTA, GA, 30354","Match","Exact","1060 DELTA BLVD, ATLANTA, GA, 30354","-84.42309,33.657867","17349584","L"
"136","5650 Peachtree Pkwy., ATLANTA, GA, 30092","No_Match"
"55","101 East Court Square, DECATUR, GA, 30030","Match","Exact","101 E COURT SQ, DECATUR, GA, 30030","-84.29609,33.77552","624306981","R"
"137","3115 East Shadowlawn Ave., ATLANTA, GA, 30305","Match","Non_Exact","3115 E SHADOWLAWN AVE NE, ATLANTA, GA, 30305","-84.3741,33.840397","17355807","R"
"64","2800 Cobb Galleria Pkwy., ATLANTA, GA, 30339","No_Match"
"65","2000 Airport Rd., ATLANTA, GA, 30341","Match","Exact","2000 AIRPORT RD, ATLANTA, GA, 30341","-84.30397,33.876503","23392656","L"
"62","2799 Northside Dr. NW, ATLANTA, GA, 30305","Match","Non_Exact","2799 NORTHSIDE PKWY NW, ATLANTA, GA, 30305","-84.407455,33.831425","17334928","R"
"63","115 Martin Luther King Jr. Dr. SW, ATLANTA, GA, 30303","Match","Exact","115 MARTIN LUTHER KING JR DR SW, ATLANTA, GA, 30303","-84.39278,33.75243","17414393","R"
"60","121 Baker St., ATLANTA, GA, 30313","Match","Non_Exact","121 BAKER ST NW, ATLANTA, GA, 30313","-84.39092,33.76228","17344043","R"
"131","764 Miami Circle, ATLANTA, GA, 30324","Match","Non_Exact","764 MIAMI CIR NE, ATLANTA, GA, 30324","-84.36406,33.82961","618357305","L"
"61","1328 Peachtree St. NE, ATLANTA, GA, 30309","Match","Non_Exact","1328 PEACHTREE ST, ATLANTA, GA, 30309","-84.3856,33.791245","17425369","L"
"130","31B Oak St., ROSWELL, GA, 30075","Match","Exact","31 OAK ST, ROSWELL, GA, 30075","-84.35958,34.019787","17352240","R"
"49","175 Peters St. SW, ATLANTA, GA, 30313","Match","Exact","175 PETERS ST SW, ATLANTA, GA, 30313","-84.398636,33.750023","640546361","R"
"143","950 Forest St., ROSWELL, GA, 30075","Match","Exact","950 FOREST ST, ROSWELL, GA, 30075","-84.35728,34.02227","17391160","L"
"48","892 Jefferson St., ATLANTA, GA, 30318","Match","Non_Exact","892 JEFFERSON ST NW, ATLANTA, GA, 30318","-84.41692,33.776184","17342111","L"
"144","515-B N. McDonough St., DECATUR, GA, 30030","Match","Exact","515 N MCDONOUGH ST, DECATUR, GA, 30030","-84.29652,33.773743","23404997","R"
"145","1071 Piedmont Ave., ATLANTA, GA, 30309","No_Match"
"146","1100 S. Marietta Pkwy., MARIETTA, GA, 30060","Match","Exact","1100 S MARIETTA PKWY, MARIETTA, GA, 30060","-84.52153,33.941933","17178519","R"
"45","25 West Park Square, MARIETTA, GA, 30060","Match","Exact","25 W PARK SQ, MARIETTA, GA, 30060","-84.55015,33.952667","17175955","L"
"147","562 Wylie Road SE, MARIETTA, GA, 30067","Match","Non_Exact","562 WYLIE RD, MARIETTA, GA, 30067","-84.5115,33.938465","17178599","R"
"44","10 Elizabeth Way, ROSWELL, GA, 30075","Match","Exact","10 ELIZABETH WAY, ROSWELL, GA, 30075","-84.36141,34.024105","17352138","L"
"148","1197 Peachtree St. NE, ATLANTA, GA, 30361","No_Match"
"47","Freedom Pkwy. NE and Moreland Ave. NE, ATLANTA, GA, 30306","No_Match"
"149","982 Memorial Dr., ATLANTA, GA, 30316","Match","Non_Exact","982 MEMORIAL DR SE, ATLANTA, GA, 30316","-84.35531,33.746563","17357863","L"
"46","3116 Main St, DULUTH, GA, 30096","Match","Exact","3116 MAIN ST, DULUTH, GA, 30096","-84.14504,34.002617","88882871","L"
"51","3130 Slaton Dr. NW, ATLANTA, GA, 30305","Match","Exact","3130 SLATON DR NW, ATLANTA, GA, 30305","-84.38574,33.839954","17335374","L"
"52","4469 Stella Drive, ATLANTA, GA, 30327","Match","Non_Exact","4469 STELLA DR NW, ATLANTA, GA, 30327","-84.39545,33.87888","17334495","R"
"53","80 Forsyth St. NW, ATLANTA, GA, 30303","Match","Exact","80 FORSYTH ST NW, ATLANTA, GA, 30303","-84.38891,33.756958","17344512","L"
"54","412 Church St., DECATUR, GA, 30030","Match","Exact","412 CHURCH ST, DECATUR, GA, 30030","-84.29485,33.774876","23405000","L"
"140","385 Cobb Ave., KENNESAW, GA, 30144","No_Match"
"142","16 Elizabeth Way, ROSWELL, GA, 30075","Match","Exact","16 ELIZABETH WAY, ROSWELL, GA, 30075","-84.361374,34.024105","17352138","L"
"141","349 Decatur St. SE, ATLANTA, GA, 30312","Match","Exact","349 DECATUR ST SE, ATLANTA, GA, 30312","-84.37812,33.749943","17357357","R"
"50","2200 Encore Pkwy., ALPHARETTA, GA, 30004","Match","Non_Exact","2200 ENCORE PKWY, ALPHARETTA, GA, 30009","-84.30363,34.054554","618449189","R"
"281","540 Asbury Circle, ATLANTA, GA, 30322","Match","Exact","540 ASBURY CIR, ATLANTA, GA, 30322","-84.32431,33.79319","23359972","L"
"280","4770 Georgia Way S, DUNWOODY, GA, 30338","No_Match"
"285","206 State Capitol, ATLANTA, GA, 30334","No_Match"
"284","1345 Piedmont Ave. NE, ATLANTA, GA, 30309","Match","Non_Exact","1345 PIEDMONT AVE NE, ATLANTA, GA, 30303","-84.38219,33.759193","17344649","R"
"283","Apple Valley Road, BROOKHAVEN, GA, 30319","No_Match"
"282","1123 Euclid Avenue NE, ATLANTA, GA, 30307","Match","Exact","1123 EUCLID AVE NE, ATLANTA, GA, 30307","-84.34944,33.76522","17357968","R"
"288","275 Riverside Pkwy., AUSTELL, GA, ","No_Match"
"289","1171 Whitlock Ave., MARIETTA, GA, 30064","Match","Non_Exact","1171 WHITLOCK AVE SW, MARIETTA, GA, 30064","-84.58212,33.9514","17212123","L"
"286","447 Edgewood Ave. SE, ATLANTA, GA, 30312","Match","Exact","447 EDGEWOOD AVE SE, ATLANTA, GA, 30312","-84.372246,33.754303","635610391","R"
"287","5239 Floyd Rd., MABLETON, GA, 30126","Match","Non_Exact","5239 FLOYD RD SW, MABLETON, GA, 30126","-84.5756,33.82695","17258451","L"
"270","789 Miami Circle, ATLANTA, GA, 30324","Match","Non_Exact","789 MIAMI CIR NE, ATLANTA, GA, 30324","-84.36397,33.829662","618357305","R"
"272","980 Briarcliff Rd. NE, ATLANTA, GA, 30306","Match","Exact","980 BRIARCLIFF RD NE, ATLANTA, GA, 30306","-84.34406,33.781048","638953921","R"
"271","2002 Lakewood Way, ATLANTA, GA, 30315","Match","Non_Exact","2002 LAKEWOOD TRL, ATLANTA, GA, 30315","-84.377716,33.698452","637375540","R"
"274","1374 W. Peachtree St., ATLANTA, GA, 30309","Match","Exact","1374 PEACHTREE ST, ATLANTA, GA, 30309","-84.38607,33.79197","17425369","L"
"273","990 Peachtree St., ATLANTA, GA, 30309","Match","Exact","990 PEACHTREE ST, ATLANTA, GA, 30309","-84.38404,33.781464","17343540","L"
"275","5342 Tilly Mill Rd., DUNWOODY, GA, 30338","Match","Exact","5342 TILLY MILL RD, DUNWOODY, GA, 30338","-84.3042,33.94794","23391815","L"
"276","204 14th St. NW, ATLANTA, GA, 30318","Match","Exact","204 14TH ST NW, ATLANTA, GA, 30318","-84.3947,33.786472","17343238","L"
"277","4255 Sandy Plains Rd., MARIETTA, GA, 30066","Match","Exact","4255 SANDY PLAINS RD, MARIETTA, GA, 30066","-84.44796,34.053852","618318070","L"
"?1","308 Clairmont Ave., DECATUR, GA, 30030","Match","Non_Exact","308 CLAIREMONT AVE, DECATUR, GA, 30030","-84.29665,33.779243","23367027","L"
"278","4600 Cascade Rd., ATLANTA, GA, 30331","Match","Exact","4600 CASCADE RD, ATLANTA, GA, 30331","-84.54129,33.733444","17385960","L"
"279","223 James P. Brawley Dr. SW, ATLANTA, GA, 30314","Match","Exact","223 JAMES P BRAWLEY DR SW, ATLANTA, GA, 30314","-84.412796,33.748196","17407867","L"
"109","1123 Zonolite Road, ATLANTA, GA, 30306","Match","Non_Exact","1123 ZONOLITE RD NE, ATLANTA, GA, 30306","-84.342896,33.806625","23386379","R"
"108","814 Mimosa Blvd., ROSWELL, GA, 30075","Match","Exact","814 MIMOSA BLVD, ROSWELL, GA, 30075","-84.363335,34.02056","17418623","L"
"107","731 Peachtree St., ATLANTA, GA, 30308","Match","Exact","731 PEACHTREE ST, ATLANTA, GA, 30308","-84.38467,33.774643","17343615","R"
"106","644 North Highland Ave. NE, ATLANTA, GA, 30306","Match","Exact","644 N HIGHLAND AVE NE, ATLANTA, GA, 30306","-84.352516,33.771976","17357106","L"
"105","1083 Austin Ave. NE, ATLANTA, GA, 30307","Match","Exact","1083 AUSTIN AVE NE, ATLANTA, GA, 30307","-84.352234,33.762177","17408267","R"
"104","200 Memorial Terrace SE, ATLANTA, GA, 30316","Match","Exact","200 MEMORIAL TER SE, ATLANTA, GA, 30316","-84.34191,33.74614","23365357","L"
"103","1597 Interstate -85 Frontage Road, ATLANTA, GA, 30329","No_Match"
"102","900 West End Ave SW, ATLANTA, GA, 30310","Match","Exact","900 W END AVE SW, ATLANTA, GA, 30310","-84.416176,33.744453","638966909","L"
"99","4 East Church St., CARTERSVILLE, GA, 30120","Match","Exact","4 E CHURCH ST, CARTERSVILLE, GA, 30120","-84.7961,34.16695","30446242","L"
"101","760 10th St. NW, ATLANTA, GA, 30318","Match","Exact","760 10TH ST NW, ATLANTA, GA, 30318","-84.412315,33.781574","17342003","L"
"100","Moreland Ave. NE & Euclid Ave. NE, ATLANTA, GA, 30307","Match","Exact","MORELAND AVE NE & EUCLID AVE NE, ATLANTA, GA, 30307","-84.34915,33.76546","",""
"98","931 Monroe Circle NE, ATLANTA, GA, 30306","Match","Non_Exact","931 MONROE CIR NE, ATLANTA, GA, 30308","-84.368484,33.77899","17356829","R"
"97","3333 Busbee Dr., KENNESAW, GA, 30144","Match","Non_Exact","3333 BUSBEE RD, KENNESAW, GA, 30144","-84.57291,34.03172","17256577","L"
"96","100 Village Green Circle SE, SMYRNA, GA, 30080","Match","Exact","100 VILLAGE GREEN CIR SE, SMYRNA, GA, 30080","-84.51643,33.885044","636714109","L"
"95","215 Sycamore St., DECATUR, GA, 30030","Match","Exact","215 SYCAMORE ST, DECATUR, GA, 30030","-84.29441,33.77458","642061861","R"
"94","2969 E Ponce de Leon Ave., DECATUR, GA, 30030","Match","Exact","2969 E PONCE DE LEON AVE, DECATUR, GA, 30030","-84.272316,33.78378","640580170","R"
"93","2744 Peachtree Rd. NW, ATLANTA, GA, 30305","Match","Non_Exact","2744 PEACHTREE RD, ATLANTA, GA, 30305","-84.38747,33.829525","618355266","L"
"92","135 West Wieuca Rd. NW, ATLANTA, GA, 30342","Match","Exact","135 W WIEUCA RD NW, ATLANTA, GA, 30342","-84.39105,33.87607","17416826","R"
"91","225 Baker St., ATLANTA, GA, 30313","Match","Non_Exact","225 BAKER ST NW, ATLANTA, GA, 30313","-84.39396,33.762295","618353168","R"
"90",", DECATUR, GA, 30030","No_Match"
"294","3025 Merk Rd., ATLANTA, GA, 30349","Match","Non_Exact","3025 MERK RD SW, ATLANTA, GA, 30349","-84.562416,33.665806","17337736","R"
"293","4681 Ashford Dunwoody Rd., ATLANTA, GA, 30338","Tie"
"296","660 Peachtree St. NE, ATLANTA, GA, 30308","Match","Non_Exact","660 PEACHTREE ST, ATLANTA, GA, 30308","-84.38498,33.77159","17343688","L"
"295","500 10th St. NE, ATLANTA, GA, 30309","Match","Exact","500 10TH ST NE, ATLANTA, GA, 30309","-84.37771,33.78179","17356651","L"
"290","1216 Spring St. NW, ATLANTA, GA, 30309","Match","Exact","1216 SPRING ST NW, ATLANTA, GA, 30309","-84.38928,33.787926","17343421","L"
"292","300 East Ponce de Leon Ave., DECATUR, GA, 30030","Match","Exact","300 E PONCE DE LEON AVE, DECATUR, GA, 30030","-84.29259,33.77559","23367167","L"
"291","6400 Sugarloaf Pkwy, DULUTH, GA, 30097","No_Match"
"297","945 Ralph David Abernathy Blvd., ATLANTA, GA, 30310","No_Match"
"298","4484 Peachtree Road, NE, ATLANTA, GA, 30319","Match","Exact","4484 PEACHTREE RD NE, ATLANTA, GA, 30319","-84.33247,33.871437","23357862","L"
"299","2829 Cherokee St., KENNESAW, GA, 30144","Match","Exact","2829 CHEROKEE ST, KENNESAW, GA, 30144","-84.61441,34.023415","17167065","L"
"88","1000 Chastain Rd., KENNESAW, GA, 30144","Match","Exact","1000 CHASTAIN RD, KENNESAW, GA, 30144","-84.5814,34.03185","640540957","R"
"89","173 14th St., ATLANTA, GA, 30309","Match","Non_Exact","173 14TH ST NE, ATLANTA, GA, 30309","-84.38191,33.786488","609029454","R"
"240","764 Miami Circle, ATLANTA, GA, 30324","Match","Non_Exact","764 MIAMI CIR NE, ATLANTA, GA, 30324","-84.36406,33.82961","618357305","L"
"241","64 3rd St. NW, ATLANTA, GA, 30308","Match","Exact","64 3RD ST NW, ATLANTA, GA, 30308","-84.388954,33.77387","17343579","L"
"195","1255 Field Pkwy., MARIETTA, GA, 30066","Match","Exact","1255 FIELD PKWY, MARIETTA, GA, 30066","-84.55746,33.985073","601439287","R"
"194","1374 W. Peachtree St., ATLANTA, GA, 30309","Match","Exact","1374 PEACHTREE ST, ATLANTA, GA, 30309","-84.38607,33.79197","17425369","L"
"197","4815 S. Main St., ACWORTH, GA, 30101","Match","Exact","4815 S MAIN ST, ACWORTH, GA, 30101","-84.67581,34.065327","17238555","L"
"196","814 Edgewood Ave. NE, ATLANTA, GA, 30307","Match","Exact","814 EDGEWOOD AVE NE, ATLANTA, GA, 30307","-84.36115,33.755302","618357448","L"
"191","1085 Ponce De Leon Ave. NE, ATLANTA, GA, 30306","Match","Exact","1085 PONCE DE LEON AVE NE, ATLANTA, GA, 30306","-84.35271,33.773827","17357086","R"
"190","1660 N. Decatur Rd. NE, ATLANTA, GA, ","Match","Non_Exact","1660 N DECATUR RD, ATLANTA, GA, 30307","-84.3227,33.78841","23366131","L"
"193","17800 US Hwy 27, PINE MOUNTAIN, GA, 31822","Match","Exact","17800 US HWY 27, PINE MOUNTAIN, GA, 31822","-84.843605,32.828487","1740249","R"
"192","1700 North Decatur Rd., ATLANTA, GA, 30322","Match","Exact","1700 N DECATUR RD, ATLANTA, GA, 30322","-84.32074,33.78889","23366151","L"
"198","3267 Roswell Rd. NW, ATLANTA, GA, 30305","Match","Non_Exact","3267 ROSWELL RD, ATLANTA, GA, 30305","-84.38048,33.84515","17334761","R"
"199","435 Peachtree St. NE, ATLANTA, GA, 30308","Tie"
"245","69 North Main St., ALPHARETTA, GA, 30004","Match","Non_Exact","69 N MAIN ST, ALPHARETTA, GA, 30009","-84.29445,34.07756","17352864","R"
"244","2855 Briarcliff Road NE, ATLANTA, GA, 30329","Match","Exact","2855 BRIARCLIFF RD NE, ATLANTA, GA, 30329","-84.320114,33.833958","23359708","R"
"243","1200 Echo Ct., PEACHTREE CITY, GA, 30269","No_Match"
"242","1105 Euclid Ave. NE, ATLANTA, GA, 30307","Match","Exact","1105 EUCLID AVE NE, ATLANTA, GA, 30307","-84.34953,33.76515","17357968","R"
"249","3003 Howell Mill Rd. NW, ATLANTA, GA, 30327","Match","Exact","3003 HOWELL MILL RD NW, ATLANTA, GA, 30327","-84.421036,33.837925","17334811","R"
"248","675 Ponce De Leon Ave NE, ATLANTA, GA, 30308","Match","Exact","675 PONCE DE LEON AVE NE, ATLANTA, GA, 30308","-84.36527,33.77334","17356846","R"
"247","4415 Senator Russell Ave., ACWORTH, GA, 30101","No_Match"
"246","935 Alpharetta St., ROSWELL, GA, 30075","Match","Non_Exact","935 ALPHARETTA HWY, ROSWELL, GA, 30075","-84.36062,34.024582","17352133","R"
"230","1790 Lavista Rd. NE, ATLANTA, GA, 30329","Match","Exact","1790 LAVISTA RD NE, ATLANTA, GA, 30329","-84.328125,33.81674","619384573","L"
"239","4469 Stella Dr., ATLANTA, GA, 30342","No_Match"
"232","180 Bulloch Ave., ROSWELL, GA, 30075","Match","Exact","180 BULLOCH AVE, ROSWELL, GA, 30075","-84.366264,34.01514","17352194","L"
"231","152 Luckie St. NW, ATLANTA, GA, 30303","Match","Exact","152 LUCKIE ST NW, ATLANTA, GA, 30303","-84.39088,33.75858","17344091","L"
"234","555 N. Indian Creek Dr., CLARKSTON, GA, 30021","Match","Exact","555 N INDIAN CREEK DR, CLARKSTON, GA, 30021","-84.23598,33.792778","23363255","R"
"233","88 Forsyth St. SW, ATLANTA, GA, 30303","Match","Exact","88 FORSYTH ST SW, ATLANTA, GA, 30303","-84.394005,33.75207","17344297","L"
"236","1000 Chastain Rd., KENNESAW, GA, 30144","Match","Exact","1000 CHASTAIN RD, KENNESAW, GA, 30144","-84.5814,34.03185","640540957","R"
"235","656 Miami Circle NE, ATLANTA, GA, 30324","Match","Exact","656 MIAMI CIR NE, ATLANTA, GA, 30324","-84.36562,33.82869","618357304","L"
"238","1 Georgia Dome Dr. NW, ATLANTA, GA, 30313","Match","Exact","1 GEORGIA DOME DR NW, ATLANTA, GA, 30313","-84.40044,33.75634","17385689","R"
"237","400 Merritts Ave NE, ATLANTA, GA, 30308","Match","Exact","400 MERRITTS AVE NE, ATLANTA, GA, 30308","-84.373924,33.76872","17356792","L"
"262","1000 Virginia Ave. NE, ATLANTA, GA, 30306","Match","Exact","1000 VIRGINIA AVE NE, ATLANTA, GA, 30306","-84.35485,33.782352","17415044","L"
"263","887 Howell Mill Road NW, ATLANTA, GA, 30318","Match","Non_Exact","887 HOWELL MILL RD, ATLANTA, GA, 30318","-84.41014,33.779488","17342024","R"
"260","3100 Northside Dr., ATLANTA, GA, 30305","Match","Exact","3100 NORTHSIDE DR, ATLANTA, GA, 30305","-84.4083,33.84083","17378352","L"
"261","Tula Art Center, ATLANTA, GA, 30309","No_Match"
"269","275 Centennial Olympic Park Dr. NW, ATLANTA, GA, 30313","No_Match"
"268","350 Spelman Lane SW, ATLANTA, GA, 30314","Match","Exact","350 SPELMAN LN SW, ATLANTA, GA, 30314","-84.40899,33.745384","17343078","R"
"267","135 Riverside Parkway, AUSTELL, GA, 30168","Match","Exact","135 RIVERSIDE PKWY, AUSTELL, GA, 30168","-84.56082,33.774517","17185014","R"
"266","415 Plasters Ave., ATLANTA, GA, 30324","Match","Non_Exact","415 PLASTERS AVE NE, ATLANTA, GA, 30324","-84.37631,33.810608","17356085","R"
"265","587 University Place NW, ATLANTA, GA, 30314","Match","Exact","587 UNIVERSITY PL NW, ATLANTA, GA, 30314","-84.40703,33.75549","638967003","R"
"264","38 Hill St, ROSWELL, GA, 30075","Match","Exact","38 HILL ST, ROSWELL, GA, 30075","-84.36069,34.021656","638967572","L"
"250","2979 Grandview Ave., ATLANTA, GA, 30305","Match","Non_Exact","2979 GRANDVIEW AVE NE, ATLANTA, GA, 30305","-84.37635,33.83621","17355802","R"
"251","938 Canton St., ROSWELL, GA, ","Match","Exact","938 CANTON ST, ROSWELL, GA, 30075","-84.361496,34.026012","17352122","L"
"252","1050 Ralph D. Abernathy Blvd. SW, ATLANTA, GA, 30310","No_Match"
"258","10 College St., NORCROSS, GA, 30071","Match","Non_Exact","10 COLLEGE ST NW, NORCROSS, GA, 30071","-84.2115,33.94202","88884212","R"
"257","141 E. College Ave., DECATUR, GA, 30030","Match","Exact","141 E COLLEGE AVE, DECATUR, GA, 30030","-84.29557,33.77004","642413435","R"
"259","5339 Chamblee Dunwoody Rd, DUNWOODY, GA, 30338","Match","Exact","5339 CHAMBLEE DUNWOODY RD, DUNWOODY, GA, 30338","-84.33234,33.94435","628052392","R"
"254","585 Cobb Pkwy., MARIETTA, GA, 30060","Match","Non_Exact","585 COBB PKWY S, MARIETTA, GA, 30060","-84.51348,33.937824","17210908","L"
"253","3041 N Decatur Rd, SCOTTDALE, GA, 30079","Match","Exact","3041 N DECATUR RD, SCOTTDALE, GA, 30079","-84.26833,33.79364","23362483","R"
"256","5339 Chamblee Dunwoody Rd., ATLANTA, GA, 30338","Match","Exact","5339 CHAMBLEE DUNWOODY RD, ATLANTA, GA, 30338","-84.33234,33.94435","628052392","R"
"255","101 Auburn Ave. NE, ATLANTA, GA, 30303","Match","Exact","101 AUBURN AVE NE, ATLANTA, GA, 30303","-84.38849,33.75624","17414482","R"
